datetime,year,shooting_type,lat,lng
2015-05-01T22:09:00Z,2015,lethal,41.749338346,-87.650694654
2015-05-03T00:41:00Z,2015,lethal,41.777763096,-87.702869059
2015-05-07T19:25:00Z,2015,lethal,41.766373096,-87.648489059
2015-05-09T12:55:00Z,2015,lethal,41.762086904,-87.645679059
2015-05-09T23:53:00Z,2015,lethal,41.7581505,-87.60555
2015-05-13T20:05:00Z,2015,lethal,41.700183096,-87.629010941
2015-05-13T20:05:00Z,2015,lethal,41.700183096,-87.629010941
2015-05-13T20:05:00Z,2015,lethal,41.700183096,-87.629010941
2015-05-14T19:24:00Z,2015,lethal,41.775846904,-87.674239059
2015-05-16T00:01:00Z,2015,lethal,41.864348346,-87.659734654
2015-05-18T00:54:00Z,2015,lethal,41.754528346,-87.550334654
2015-05-18T12:16:00Z,2015,lethal,41.739329669,-87.700808547
2015-05-20T11:44:00Z,2015,lethal,41.779151654,-87.679594654
2015-05-21T11:38:00Z,2015,lethal,41.743083096,-87.551130941
2015-05-21T23:24:00Z,2015,lethal,41.837266904,-87.659729059
2015-05-23T01:46:00Z,2015,lethal,41.909206904,-87.671500941
2015-05-23T23:44:00Z,2015,lethal,41.967723096,-87.707339059
2015-05-24T00:27:00Z,2015,lethal,41.750738346,-87.583165346
2015-05-24T01:26:00Z,2015,lethal,41.781476904,-87.670459059
2022-07-11T03:31:00Z,2022,nonlethal,41.867500864,-87.631690434
2022-07-25T17:59:00Z,2022,nonlethal,41.729398664,-87.637853673
2022-08-06T13:54:00Z,2022,lethal,41.842066904,-87.730999059
2015-05-24T15:20:00Z,2015,lethal,41.883678346,-87.708505346
2015-05-24T16:10:00Z,2015,lethal,41.902721654,-87.710195346
2015-05-24T20:17:00Z,2015,lethal,41.813903096,-87.606230941
2015-05-25T14:33:00Z,2015,lethal,41.956891654,-87.723095346
2015-05-29T01:36:00Z,2015,lethal,41.969748346,-87.655944654
2015-05-29T23:55:00Z,2015,lethal,41.852698346,-87.694525346
2015-05-30T01:25:00Z,2015,lethal,41.769656904,-87.582440941
2015-05-31T05:25:00Z,2015,lethal,41.874658346,-87.724764654
2022-08-02T01:50:00Z,2022,nonlethal,41.939303096,-87.643290941
2022-07-30T04:20:00Z,2022,nonlethal,41.883201654,-87.716135346
2015-05-31T12:13:00Z,2015,lethal,41.734251654,-87.623225346
2015-05-31T19:11:00Z,2015,lethal,41.886476904,-87.749170941
2015-05-31T19:14:00Z,2015,lethal,41.883528346,-87.744804654
2015-06-01T14:01:00Z,2015,lethal,41.883453096,-87.727770941
2015-06-01T14:24:00Z,2015,lethal,41.894414354,-87.721452706
2015-06-05T18:07:00Z,2015,lethal,41.672773096,-87.654299059
2015-06-05T22:00:00Z,2015,lethal,41.849739669,-87.692918547
2022-06-25T15:18:00Z,2022,nonlethal,41.778769669,-87.615578547
2015-06-06T02:13:00Z,2015,lethal,41.823591654,-87.629244654
2015-06-08T19:01:00Z,2015,lethal,41.725586904,-87.650510941
2022-08-06T20:13:00Z,2022,nonlethal,41.6936705,-87.62472
2022-08-06T20:13:00Z,2022,nonlethal,41.6936705,-87.62472
2019-04-15T17:15:00Z,2019,lethal,41.687819669,-87.623858547
2015-06-10T00:44:00Z,2015,lethal,41.791433096,-87.685329059
2015-06-10T12:54:00Z,2015,lethal,41.779489669,-87.699908547
2022-08-07T03:50:00Z,2022,nonlethal,41.706711924,-87.721290421
2022-08-07T05:28:00Z,2022,lethal,41.735778346,-87.670365346
2015-06-12T00:45:00Z,2015,lethal,41.980426904,-87.840390941
2015-06-12T01:00:00Z,2015,lethal,41.817668346,-87.618955346
2022-12-20T23:45:00Z,2022,nonlethal,41.812620821,-87.671697417
2022-08-07T14:34:00Z,2022,lethal,41.880038346,-87.726804654
2015-06-12T11:03:00Z,2015,lethal,41.8999305,-87.75463
2015-06-13T02:54:00Z,2015,lethal,41.761003096,-87.645380941
2015-06-14T18:22:00Z,2015,lethal,41.897981654,-87.759134654
2022-08-07T00:10:00Z,2022,nonlethal,41.736843096,-87.546229059
2022-08-07T01:50:00Z,2022,nonlethal,41.764809669,-87.575328547
2019-04-15T17:15:00Z,2019,lethal,41.687819669,-87.623858547
2022-08-07T11:24:00Z,2022,nonlethal,41.835543487,-87.655014543
2022-12-24T17:48:00Z,2022,nonlethal,41.752105166,-87.561259391
2015-06-16T01:22:00Z,2015,lethal,41.749521654,-87.604505346
2015-06-16T22:04:00Z,2015,lethal,41.880601654,-87.713065346
2015-06-17T23:48:00Z,2015,lethal,41.962468346,-87.660694654
2015-06-18T15:02:00Z,2015,lethal,41.750821654,-87.607364654
2015-06-18T21:50:00Z,2015,lethal,41.773948346,-87.609144654
2015-06-18T21:55:00Z,2015,lethal,41.749116904,-87.624090941
2015-06-20T12:02:00Z,2015,lethal,41.742718346,-87.561515346
2015-06-20T23:15:00Z,2015,lethal,41.902176904,-87.732900941
2022-08-07T01:50:00Z,2022,nonlethal,41.764809669,-87.575328547
2015-06-21T10:10:00Z,2015,lethal,41.884253096,-87.766210941
2015-06-21T21:59:00Z,2015,lethal,41.908263096,-87.757780941
2015-06-23T14:06:00Z,2015,lethal,41.758593096,-87.600919059
2015-06-23T20:18:00Z,2015,lethal,41.831759669,-87.620218547
2015-06-23T23:30:00Z,2015,lethal,41.758673096,-87.635029059
2015-06-27T02:23:00Z,2015,lethal,41.801358346,-87.689294654
2015-06-27T03:38:00Z,2015,lethal,41.810936904,-87.668819059
2015-06-27T19:01:00Z,2015,lethal,41.761751654,-87.590304654
2015-06-28T14:38:00Z,2015,lethal,41.714113096,-87.623240941
2022-08-04T18:47:00Z,2022,lethal,41.759138346,-87.560344654
2015-06-30T22:46:00Z,2015,lethal,41.690971654,-87.660385346
2022-08-07T02:57:00Z,2022,nonlethal,41.883036904,-87.715200941
2022-08-07T00:14:00Z,2022,lethal,41.879613096,-87.698579059
2022-12-24T23:52:00Z,2022,nonlethal,41.685403096,-87.646949059
2022-08-07T02:21:00Z,2022,nonlethal,41.869165615,-87.736950731
2015-07-01T21:50:00Z,2015,lethal,41.858871654,-87.716284654
2015-07-02T11:12:00Z,2015,lethal,41.655751654,-87.594404654
2015-07-02T18:24:00Z,2015,lethal,41.842683096,-87.726800941
2015-07-03T00:05:00Z,2015,lethal,41.805398346,-87.664245346
2015-07-03T16:44:00Z,2015,lethal,41.815783096,-87.617900941
2015-07-04T23:53:00Z,2015,lethal,41.900846904,-87.724620941
2015-07-05T00:57:00Z,2015,lethal,41.756171654,-87.552985346
2015-07-05T02:42:00Z,2015,lethal,41.962581654,-87.713775346
2015-07-05T06:10:00Z,2015,lethal,41.733239669,-87.659328547
2015-07-07T09:43:00Z,2015,lethal,41.751908346,-87.575625346
2015-07-08T02:11:00Z,2015,lethal,41.893106904,-87.707730941
2015-07-09T20:41:00Z,2015,lethal,41.798611654,-87.643764654
2015-07-10T17:04:00Z,2015,lethal,41.883479669,-87.685348547
2015-07-10T23:10:00Z,2015,lethal,41.757939669,-87.607808547
2019-11-16T02:03:00Z,2019,nonlethal,41.880069669,-87.710248547
2015-07-11T02:35:00Z,2015,lethal,41.769831654,-87.626404654
2015-07-11T13:42:00Z,2015,lethal,41.755363096,-87.562530941
2015-07-12T15:35:00Z,2015,lethal,41.743108346,-87.550265346
2015-07-13T04:30:00Z,2015,lethal,41.848128346,-87.706074654
2015-07-15T20:10:00Z,2015,lethal,41.8881505,-87.74962
2022-12-25T00:01:00Z,2022,nonlethal,41.651838346,-87.527825346
2022-08-07T00:26:00Z,2022,nonlethal,41.890029669,-87.721948547
2022-07-11T19:18:00Z,2022,lethal,41.861298346,-87.726825346
2015-07-15T23:57:00Z,2015,lethal,41.904418346,-87.758885346
2015-07-17T04:43:00Z,2015,lethal,41.948753096,-87.715090941
2015-07-17T13:43:00Z,2015,lethal,41.999611654,-87.680554654
2015-07-18T01:04:00Z,2015,lethal,41.867338346,-87.713824654
2022-08-08T16:26:00Z,2022,nonlethal,41.751018346,-87.624914654
2022-08-06T03:20:00Z,2022,lethal,41.876328346,-87.630434654
2015-07-18T04:30:00Z,2015,lethal,41.758101654,-87.635995346
2015-07-18T21:55:00Z,2015,lethal,41.890268346,-87.721974654
2015-07-20T23:02:00Z,2015,lethal,42.016266904,-87.673720941
2015-07-21T21:39:00Z,2015,lethal,41.786686904,-87.625929059
2015-07-25T00:47:00Z,2015,lethal,41.888738346,-87.749855346
2015-07-25T22:14:00Z,2015,lethal,41.7618205,-87.59762
2015-07-26T02:34:00Z,2015,lethal,41.892576904,-87.722469059
2015-07-26T09:10:00Z,2015,lethal,41.748063096,-87.557550941
2015-07-28T14:20:00Z,2015,lethal,41.876933096,-87.668469059
2022-08-08T19:10:00Z,2022,nonlethal,41.736969669,-87.624808547
2015-07-30T03:55:00Z,2015,lethal,41.676903096,-87.616319059
2015-07-30T23:30:00Z,2015,lethal,41.733589669,-87.549658547
2015-08-01T02:43:00Z,2015,lethal,41.864053096,-87.653089059
2015-08-02T01:03:00Z,2015,lethal,41.904771654,-87.747385346
2015-08-02T03:14:00Z,2015,lethal,41.816908346,-87.595695346
