datetime,year,shooting_type,lat,lng
2020-09-07T21:20:00Z,2020,lethal,34.0451,-118.1925
2020-07-05T01:45:00Z,2020,lethal,33.7927,-118.2435
2020-06-01T21:24:00Z,2020,nonlethal,34.0361,-118.2916
2020-04-09T19:55:00Z,2020,lethal,34.0436,-118.2004
2020-09-23T16:00:00Z,2020,nonlethal,34.0611,-118.2739
2020-09-13T12:00:00Z,2020,nonlethal,34.0073,-118.2894
2020-07-27T01:15:00Z,2020,lethal,34.1447,-118.5284
2020-08-09T21:45:00Z,2020,lethal,34.0458,-118.4522
2020-06-22T10:30:00Z,2020,nonlethal,34.0103,-118.3204
2020-10-23T19:20:00Z,2020,nonlethal,34.0677,-118.254
2020-08-04T00:47:00Z,2020,nonlethal,34.128,-118.42
2020-07-03T12:55:00Z,2020,nonlethal,34.0137,-118.3435
2020-06-29T21:05:00Z,2020,nonlethal,34.0055,-118.2915
2020-07-03T12:55:00Z,2020,nonlethal,34.0137,-118.3435
2020-05-20T22:50:00Z,2020,lethal,34.0429,-118.2462
2020-10-03T23:40:00Z,2020,nonlethal,34.0213,-118.3284
2020-02-01T00:45:00Z,2020,lethal,34.1194,-118.1889
2020-07-03T12:55:00Z,2020,nonlethal,34.0137,-118.3435
2020-06-10T19:35:00Z,2020,lethal,34.0189,-118.1954
2020-07-03T12:55:00Z,2020,nonlethal,34.0137,-118.3435
2020-10-11T19:30:00Z,2020,nonlethal,34.0442,-118.2439
2020-09-04T20:40:00Z,2020,nonlethal,34.0921,-118.2105
2020-02-11T23:23:00Z,2020,lethal,34.203,-118.4662
2020-06-20T15:19:00Z,2020,lethal,34.0453,-118.2443
2020-09-27T01:45:00Z,2020,nonlethal,34.0913,-118.2091
2020-06-11T00:50:00Z,2020,nonlethal,34.0464,-118.2171
2020-07-11T00:50:00Z,2020,nonlethal,34.0387,-118.2786
2020-06-19T19:25:00Z,2020,nonlethal,34.0486,-118.2041
2020-10-21T23:10:00Z,2020,nonlethal,34.0871,-118.3136
2020-07-07T02:55:00Z,2020,nonlethal,34.0452,-118.2569
2020-10-27T21:30:00Z,2020,lethal,33.7433,-118.2836
2020-07-06T21:05:00Z,2020,nonlethal,34.0197,-118.2006
2020-05-16T22:30:00Z,2020,nonlethal,34.0453,-118.2197
2020-11-13T13:40:00Z,2020,nonlethal,34.1182,-118.1902
2020-08-21T19:29:00Z,2020,lethal,34.0534,-118.2829
2020-12-03T00:40:00Z,2020,nonlethal,33.7748,-118.2778
2020-06-14T18:30:00Z,2020,nonlethal,34.1976,-118.4651
2020-08-23T18:35:00Z,2020,nonlethal,34.0845,-118.216
2020-07-03T13:15:00Z,2020,nonlethal,34.021,-118.3002
2020-10-10T12:05:00Z,2020,nonlethal,34.0109,-118.3012
2020-09-09T19:55:00Z,2020,nonlethal,34.049,-118.2602
2020-10-24T17:20:00Z,2020,nonlethal,34.1334,-118.2725
2020-07-16T05:30:00Z,2020,nonlethal,34.0387,-118.2584
2020-10-04T12:00:00Z,2020,nonlethal,33.7977,-118.2898
2020-07-18T21:35:00Z,2020,nonlethal,34.0691,-118.2613
2020-10-09T23:40:00Z,2020,nonlethal,34.0747,-118.2686
2020-12-07T20:55:00Z,2020,nonlethal,34.0557,-118.2758
2020-07-18T21:35:00Z,2020,nonlethal,34.0691,-118.2613
2020-07-04T01:05:00Z,2020,nonlethal,34.0461,-118.2475
2020-07-17T13:00:00Z,2020,nonlethal,34.0352,-118.2583
2020-07-04T01:05:00Z,2020,nonlethal,34.0461,-118.2475
2020-10-10T01:55:00Z,2020,lethal,34.2157,-118.5176
2020-08-11T00:35:00Z,2020,nonlethal,33.8163,-118.3046
2020-07-16T05:30:00Z,2020,nonlethal,34.0387,-118.2584
2020-02-28T23:40:00Z,2020,nonlethal,34.044,-118.3415
2020-07-10T23:28:00Z,2020,nonlethal,34.0558,-118.2645
2020-07-10T08:45:00Z,2020,nonlethal,34.0685,-118.246
